Program,Homo
Version,1.3
Input file,Dataset16_tree_order.aln
Data,Amino acids
Sequences,70


Seq. 1.,Seq. 2.,Chi-square,df,p,d_EMS,d_EFS,d_AMS,d_AFS,Sites
Trichoplax_adhaerens,Aurelia_aurita,170.927191,174,5.516772e-01,7.785269e-03,6.993503e-03,2.332901e-01,1.189825e+01,1545
Trichoplax_adhaerens,Periphylla_periphylla,207.912142,178,6.187624e-02,1.094875e-02,7.617716e-03,2.960053e-01,1.396565e+01,1470
Trichoplax_adhaerens,Hydra_viridissima,190.452487,175,2.009511e-01,6.583433e-03,6.884565e-03,2.004544e-01,1.229820e+01,1570
Trichoplax_adhaerens,Hydra_vulgaris,234.425141,186,9.266362e-03,6.980658e-03,5.278002e-03,1.861853e-01,9.546825e+00,3356
Trichoplax_adhaerens,Hydra_oligactis,181.109387,175,3.600302e-01,1.005910e-02,8.031606e-03,2.458556e-01,1.254760e+01,1291
Trichoplax_adhaerens,Physalia_physalis,175.207313,186,7.040331e-01,5.970966e-03,5.050526e-03,1.469574e-01,9.603981e+00,2779
Trichoplax_adhaerens,Nanomia_bijuga,217.380556,182,3.747939e-02,7.030512e-03,5.474564e-03,2.022942e-01,1.149611e+01,2600
Trichoplax_adhaerens,Agalma_elegans,199.252142,184,2.093621e-01,6.712419e-03,4.938165e-03,1.838172e-01,1.050735e+01,2783
Trichoplax_adhaerens,Abylopsis_tetragona,241.307044,185,3.386638e-03,1.087225e-02,6.630266e-03,2.708803e-01,1.024188e+01,3257
Trichoplax_adhaerens,Craseoa_lathetica,208.776380,179,6.315142e-02,8.677453e-03,6.564542e-03,2.363063e-01,1.174587e+01,2136
Strongylocentrotus_purpuratus,Saccoglossus_kowalevskii,171.980394,177,5.924402e-01,6.167539e-03,5.932946e-03,1.986874e-01,1.557225e+01,1073
Strongylocentrotus_purpuratus,Petromyzon_marinus,228.482964,180,8.407999e-03,1.556907e-02,1.042032e-02,3.941808e-01,1.436583e+01,1401
Strongylocentrotus_purpuratus,Danio_rerio,193.803934,184,2.956786e-01,6.972983e-03,5.204950e-03,1.844670e-01,1.041941e+01,2612
Strongylocentrotus_purpuratus,Homo_sapiens,272.629491,186,3.570021e-05,9.413514e-03,7.200102e-03,2.339839e-01,1.180668e+01,2745
Strongylocentrotus_purpuratus,Lottia_gigantea,270.204413,185,4.386835e-05,1.111013e-02,6.928432e-03,2.820415e-01,1.057370e+01,2802
Strongylocentrotus_purpuratus,Capitella_teleta,177.222790,183,6.065231e-01,4.946355e-03,3.926534e-03,1.643308e-01,1.124207e+01,2764
Strongylocentrotus_purpuratus,Tubulanus_polymorphus,251.508814,185,8.253384e-04,8.902212e-03,6.416708e-03,2.388312e-01,1.090892e+01,2764
Strongylocentrotus_purpuratus,Hemithiris_psittacea,179.952002,181,5.080273e-01,5.386483e-03,4.234238e-03,1.572445e-01,1.175758e+01,2378
Strongylocentrotus_purpuratus,Priapulus_caudatus,163.323863,176,7.443509e-01,5.827603e-03,5.259568e-03,1.812001e-01,1.324015e+01,1349
Strongylocentrotus_purpuratus,Lithobius_forficatus,213.638245,185,7.317898e-02,6.461293e-03,4.942405e-03,1.936788e-01,1.141946e+01,2447
Strongylocentrotus_purpuratus,Drosophila_melanogaster,211.620172,187,1.046922e-01,7.845101e-03,5.634466e-03,2.239012e-01,9.987191e+00,3346
Strongylocentrotus_purpuratus,Daphnia_pulex,202.755109,187,2.040885e-01,6.819287e-03,5.133395e-03,1.525322e-01,9.974953e+00,3012
Strongylocentrotus_purpuratus,Eunicella_verrucosa,175.282971,184,6.652692e-01,5.394030e-03,4.540026e-03,1.514829e-01,1.060709e+01,2683
Strongylocentrotus_purpuratus,Acropora_digitifera,162.068549,182,8.531834e-01,5.328677e-03,5.022444e-03,2.058127e-01,1.212777e+01,2149
Strongylocentrotus_purpuratus,Platygyra_carnosa,232.533792,186,1.159066e-02,7.498113e-03,6.915549e-03,2.612876e-01,1.143032e+01,2429
Strongylocentrotus_purpuratus,Nematostella_vectensis,208.584317,184,1.033066e-01,4.154211e-03,4.604085e-03,1.394665e-01,1.094913e+01,2660
Strongylocentrotus_purpuratus,Bolocera_tuediae,125.108744,143,8.567252e-01,6.302388e-03,7.372504e-03,2.397810e-01,1.567941e+01,569
Strongylocentrotus_purpuratus,Aiptasia_pallida,159.511300,180,8.617656e-01,6.134130e-03,5.052103e-03,1.661117e-01,1.065656e+01,2058
Strongylocentrotus_purpuratus,Hormathia_digitata,186.835090,163,9.727287e-02,6.943005e-03,7.288557e-03,1.967517e-01,1.747453e+01,884
Strongylocentrotus_purpuratus,Aurelia_aurita,167.072775,168,5.056971e-01,8.201494e-03,7.824829e-03,2.552081e-01,1.487642e+01,1201
Strongylocentrotus_purpuratus,Periphylla_periphylla,195.675691,178,1.729578e-01,9.401729e-03,7.478981e-03,2.695987e-01,1.463439e+01,1312
Strongylocentrotus_purpuratus,Hydra_viridissima,191.159763,179,2.534378e-01,9.382238e-03,7.142373e-03,2.755123e-01,1.417893e+01,1510
Strongylocentrotus_purpuratus,Hydra_vulgaris,262.355141,186,1.911270e-04,1.177977e-02,7.333912e-03,3.253935e-01,1.055965e+01,2713
Strongylocentrotus_purpuratus,Hydra_oligactis,196.377842,174,1.175989e-01,1.242095e-02,8.466319e-03,3.805135e-01,1.480989e+01,1237
Strongylocentrotus_purpuratus,Physalia_physalis,241.027311,184,3.021870e-03,1.143144e-02,7.740082e-03,3.139351e-01,1.140476e+01,2374
Strongylocentrotus_purpuratus,Nanomia_bijuga,203.114799,181,1.244949e-01,9.184321e-03,5.968602e-03,3.083741e-01,1.162636e+01,2155
Strongylocentrotus_purpuratus,Agalma_elegans,220.890832,184,3.273960e-02,9.023525e-03,6.494209e-03,2.714710e-01,1.087322e+01,2258
Strongylocentrotus_purpuratus,Abylopsis_tetragona,186.574557,187,4.950245e-01,5.255060e-03,5.080337e-03,2.035632e-01,1.033629e+01,2814
Strongylocentrotus_purpuratus,Craseoa_lathetica,201.145215,180,1.338464e-01,9.731009e-03,6.534667e-03,2.791007e-01,1.262007e+01,1789
Saccoglossus_kowalevskii,Petromyzon_marinus,231.221148,145,6.950033e-06,2.380989e-02,1.683382e-02,5.789191e-01,2.124484e+01,477
Saccoglossus_kowalevskii,Danio_rerio,218.941401,167,4.304981e-03,1.032076e-02,8.211234e-03,2.427639e-01,1.684099e+01,1062
Saccoglossus_kowalevskii,Homo_sapiens,224.225385,174,6.127857e-03,1.129376e-02,9.193310e-03,2.565542e-01,1.601311e+01,1129
Saccoglossus_kowalevskii,Lottia_gigantea,180.908088,167,2.185490e-01,7.890746e-03,8.697003e-03,1.931981e-01,1.499326e+01,1175
Saccoglossus_kowalevskii,Capitella_teleta,167.810918,172,5.760085e-01,5.337340e-03,5.834576e-03,1.634667e-01,1.528251e+01,1142
Saccoglossus_kowalevskii,Tubulanus_polymorphus,184.974737,167,1.619484e-01,7.548083e-03,8.089256e-03,2.082582e-01,1.466446e+01,1239
Saccoglossus_kowalevskii,Hemithiris_psittacea,191.670692,168,1.018274e-01,5.197794e-03,6.188288e-03,1.668880e-01,1.660717e+01,1036
Saccoglossus_kowalevskii,Priapulus_caudatus,155.155097,160,5.933797e-01,7.947774e-03,7.530837e-03,2.196773e-01,1.675903e+01,690
Saccoglossus_kowalevskii,Lithobius_forficatus,150.905424,172,8.751632e-01,6.510119e-03,6.475061e-03,1.528363e-01,1.523405e+01,1099
Saccoglossus_kowalevskii,Drosophila_melanogaster,169.540055,172,5.387447e-01,9.103160e-03,6.561510e-03,2.143129e-01,1.349775e+01,1480
Saccoglossus_kowalevskii,Daphnia_pulex,169.746212,168,4.477752e-01,9.005626e-03,7.110251e-03,1.964635e-01,1.385060e+01,1259
Saccoglossus_kowalevskii,Eunicella_verrucosa,156.703376,166,6.855568e-01,5.947584e-03,5.431735e-03,1.651717e-01,1.502646e+01,1125
Saccoglossus_kowalevskii,Acropora_digitifera,174.974194,165,2.826793e-01,7.007262e-03,7.013789e-03,1.815469e-01,1.543854e+01,971
Saccoglossus_kowalevskii,Platygyra_carnosa,214.256766,180,4.120978e-02,1.223494e-02,8.141037e-03,2.958153e-01,1.552344e+01,1293
Saccoglossus_kowalevskii,Nematostella_vectensis,196.093387,165,4.939517e-02,7.089464e-03,7.046484e-03,1.888403e-01,1.507740e+01,1155
Saccoglossus_kowalevskii,Bolocera_tuediae,111.969599,134,9.171481e-01,1.023859e-02,7.804006e-03,2.915457e-01,1.880672e+01,381
Saccoglossus_kowalevskii,Aiptasia_pallida,169.361609,169,4.777025e-01,5.712217e-03,7.303188e-03,1.665311e-01,1.587955e+01,992
Saccoglossus_kowalevskii,Hormathia_digitata,142.738339,149,6.289862e-01,6.559104e-03,9.031874e-03,1.918806e-01,1.811004e+01,532
Saccoglossus_kowalevskii,Aurelia_aurita,147.148620,154,6.399020e-01,7.071293e-03,8.415665e-03,1.973723e-01,1.884070e+01,603
Saccoglossus_kowalevskii,Periphylla_periphylla,159.654449,159,4.704922e-01,6.999914e-03,7.631958e-03,2.258435e-01,1.757903e+01,737
Saccoglossus_kowalevskii,Hydra_viridissima,189.489805,165,9.292822e-02,8.859261e-03,8.569228e-03,2.472987e-01,1.737882e+01,859
Saccoglossus_kowalevskii,Hydra_vulgaris,202.772042,177,8.956315e-02,9.736350e-03,7.935635e-03,2.588550e-01,1.503524e+01,1271
Saccoglossus_kowalevskii,Hydra_oligactis,174.692918,159,1.868076e-01,1.228693e-02,1.070075e-02,3.253122e-01,2.000118e+01,574
Saccoglossus_kowalevskii,Physalia_physalis,175.802437,173,4.263572e-01,8.935392e-03,8.234177e-03,2.386047e-01,1.469591e+01,1215
Saccoglossus_kowalevskii,Nanomia_bijuga,151.631057,168,8.124839e-01,6.866550e-03,6.316576e-03,2.068308e-01,1.560407e+01,1111
Saccoglossus_kowalevskii,Agalma_elegans,191.254523,172,1.497806e-01,7.764078e-03,6.883432e-03,2.193915e-01,1.710016e+01,1115
Saccoglossus_kowalevskii,Abylopsis_tetragona,175.623878,178,5.363001e-01,6.019469e-03,6.450012e-03,1.770708e-01,1.456116e+01,1282
Saccoglossus_kowalevskii,Craseoa_lathetica,178.553186,171,3.305138e-01,6.940498e-03,8.316425e-03,1.963182e-01,1.583794e+01,1027
Petromyzon_marinus,Danio_rerio,228.169126,161,3.934823e-04,1.145713e-02,8.088665e-03,2.965551e-01,1.414778e+01,1223
Petromyzon_marinus,Homo_sapiens,221.177816,172,6.770673e-03,9.076350e-03,6.720027e-03,2.237597e-01,1.581155e+01,1331
Petromyzon_marinus,Lottia_gigantea,403.887923,180,3.119926e-19,2.412633e-02,1.528202e-02,5.747375e-01,1.548388e+01,1813
Petromyzon_marinus,Capitella_teleta,270.720289,175,4.600910e-06,1.539517e-02,1.000107e-02,3.597743e-01,1.444802e+01,1684
Petromyzon_marinus,Tubulanus_polymorphus,368.771635,180,4.329988e-15,2.181740e-02,1.449711e-02,5.346475e-01,1.530753e+01,1665
Petromyzon_marinus,Hemithiris_psittacea,256.028775,170,2.190490e-05,1.835560e-02,1.202437e-02,4.271642e-01,1.373009e+01,1496
Petromyzon_marinus,Priapulus_caudatus,149.388325,146,4.068231e-01,8.872994e-03,7.649254e-03,2.865029e-01,2.122078e+01,447
Petromyzon_marinus,Lithobius_forficatus,295.883157,172,1.318819e-08,1.840229e-02,1.311205e-02,4.385406e-01,1.565930e+01,1392
Petromyzon_marinus,Drosophila_melanogaster,191.935062,177,2.096312e-01,1.212288e-02,8.946237e-03,3.570005e-01,1.051349e+01,2056
Petromyzon_marinus,Daphnia_pulex,198.156419,179,1.554416e-01,1.229296e-02,9.170814e-03,3.037203e-01,1.198866e+01,1865
Petromyzon_marinus,Eunicella_verrucosa,326.741525,178,7.407230e-11,1.876392e-02,1.178262e-02,4.456926e-01,1.437192e+01,1790
Petromyzon_marinus,Acropora_digitifera,237.530887,175,1.160608e-03,1.481661e-02,9.820548e-03,3.454527e-01,1.603752e+01,1328
Petromyzon_marinus,Platygyra_carnosa,196.943749,180,1.837101e-01,1.356072e-02,1.035901e-02,3.184464e-01,1.280194e+01,1493
Petromyzon_marinus,Nematostella_vectensis,250.762457,171,6.784818e-05,1.688539e-02,1.067303e-02,3.907470e-01,1.297364e+01,1703
Petromyzon_marinus,Bolocera_tuediae,185.071803,154,4.446094e-02,2.251972e-02,1.597979e-02,5.866021e-01,1.908498e+01,542
Petromyzon_marinus,Aiptasia_pallida,190.937861,168,1.085008e-01,1.442651e-02,1.002419e-02,3.562115e-01,1.494427e+01,1041
Petromyzon_marinus,Hormathia_digitata,176.845575,163,2.168667e-01,1.518317e-02,1.160689e-02,3.990799e-01,1.886992e+01,649
Petromyzon_marinus,Aurelia_aurita,185.001323,156,5.624317e-02,2.048421e-02,1.471799e-02,4.920846e-01,1.644380e+01,771
Petromyzon_marinus,Periphylla_periphylla,213.087047,158,2.295261e-03,2.395541e-02,1.587654e-02,5.280857e-01,1.872560e+01,696
Petromyzon_marinus,Hydra_viridissima,227.620500,163,6.232545e-04,2.637794e-02,1.720651e-02,6.202492e-01,2.097278e+01,589
Petromyzon_marinus,Hydra_vulgaris,446.780615,176,1.737396e-25,2.604356e-02,1.598136e-02,6.270489e-01,1.603702e+01,1802
Petromyzon_marinus,Hydra_oligactis,237.073772,155,2.430256e-05,2.222922e-02,1.618365e-02,5.843886e-01,2.124981e+01,619
Petromyzon_marinus,Physalia_physalis,314.333919,173,2.818281e-10,2.574612e-02,1.555349e-02,6.301894e-01,1.695774e+01,1293
Petromyzon_marinus,Nanomia_bijuga,362.742406,172,1.073496e-15,2.766433e-02,1.720826e-02,6.666132e-01,1.651438e+01,1440
Petromyzon_marinus,Agalma_elegans,340.058698,181,8.199122e-12,2.367712e-02,1.477009e-02,5.792688e-01,1.627957e+01,1602
Petromyzon_marinus,Abylopsis_tetragona,306.437973,181,1.664544e-08,1.978656e-02,1.261079e-02,4.786846e-01,1.434564e+01,1742
Petromyzon_marinus,Craseoa_lathetica,316.164546,174,2.510168e-10,2.618514e-02,1.635880e-02,6.186267e-01,1.645638e+01,1244
Danio_rerio,Homo_sapiens,242.090749,175,5.898081e-04,5.756412e-03,3.794483e-03,1.697324e-01,1.499687e+01,1739
Danio_rerio,Lottia_gigantea,343.104291,185,1.432120e-11,1.382158e-02,9.007015e-03,3.181074e-01,1.060616e+01,3191
Danio_rerio,Capitella_teleta,216.461707,177,2.308117e-02,7.485025e-03,5.058503e-03,1.760675e-01,1.012377e+01,3220
Danio_rerio,Tubulanus_polymorphus,274.383294,180,7.285473e-06,1.239802e-02,8.096257e-03,2.933608e-01,1.058001e+01,3003
Danio_rerio,Hemithiris_psittacea,216.554159,180,3.256957e-02,9.140681e-03,5.781528e-03,2.142991e-01,1.162173e+01,2614
Danio_rerio,Priapulus_caudatus,188.826018,172,1.801307e-01,9.931036e-03,6.516270e-03,2.687043e-01,1.355882e+01,1300
Danio_rerio,Lithobius_forficatus,208.283138,184,1.059270e-01,5.845310e-03,4.729945e-03,1.661201e-01,1.165343e+01,2606
Danio_rerio,Drosophila_melanogaster,227.104551,185,1.894822e-02,7.129042e-03,5.090420e-03,2.460970e-01,9.473490e+00,3850
Danio_rerio,Daphnia_pulex,167.164374,184,8.080893e-01,5.039984e-03,3.682174e-03,1.345906e-01,9.585734e+00,3444
Danio_rerio,Eunicella_verrucosa,245.553044,181,9.971070e-04,9.387185e-03,6.593319e-03,2.308194e-01,1.088387e+01,3132
Danio_rerio,Acropora_digitifera,214.518863,183,5.526575e-02,4.914546e-03,4.505339e-03,1.542310e-01,1.263605e+01,2368
Danio_rerio,Platygyra_carnosa,228.271465,184,1.466099e-02,7.800926e-03,6.076207e-03,2.170939e-01,1.090849e+01,2724
Danio_rerio,Nematostella_vectensis,217.269617,183,4.229540e-02,7.158365e-03,5.735683e-03,1.757966e-01,9.730033e+00,3153
Danio_rerio,Bolocera_tuediae,167.620201,162,3.648081e-01,1.009219e-02,8.965973e-03,2.554914e-01,1.604525e+01,860
Danio_rerio,Aiptasia_pallida,205.598713,181,1.014694e-01,6.800556e-03,6.088853e-03,1.958040e-01,1.188983e+01,2137
Danio_rerio,Hormathia_digitata,179.860612,167,2.349418e-01,7.697105e-03,6.900633e-03,1.998278e-01,1.520928e+01,1143
Danio_rerio,Aurelia_aurita,198.836516,175,1.046078e-01,8.981122e-03,7.593603e-03,2.226186e-01,1.452570e+01,1416
Danio_rerio,Periphylla_periphylla,187.935169,174,2.225949e-01,1.101098e-02,7.661114e-03,2.649980e-01,1.395919e+01,1392
Danio_rerio,Hydra_viridissima,281.062941,173,3.821093e-07,1.562237e-02,1.059344e-02,3.854972e-01,1.427614e+01,1587
Danio_rerio,Hydra_vulgaris,369.184162,184,1.651008e-14,1.437104e-02,9.457886e-03,3.556237e-01,1.153834e+01,3272
Danio_rerio,Hydra_oligactis,256.769175,171,2.385905e-05,1.611155e-02,1.118027e-02,4.141673e-01,1.619236e+01,1312
Danio_rerio,Physalia_physalis,280.192505,180,2.488787e-06,1.369186e-02,9.385719e-03,3.412145e-01,1.104669e+01,2722
Danio_rerio,Nanomia_bijuga,328.264638,180,9.677148e-11,1.420598e-02,9.266756e-03,3.562939e-01,1.330630e+01,2555
Danio_rerio,Agalma_elegans,306.957688,181,1.490537e-08,1.141455e-02,7.990100e-03,2.907933e-01,1.219784e+01,2734
Danio_rerio,Abylopsis_tetragona,289.984471,186,1.599338e-06,9.279750e-03,6.691880e-03,2.370098e-01,1.128292e+01,3185
Danio_rerio,Craseoa_lathetica,240.753977,178,1.205458e-03,1.374730e-02,9.543231e-03,3.325283e-01,1.258136e+01,2119
Homo_sapiens,Lottia_gigantea,392.137888,186,8.447399e-17,1.604897e-02,1.011196e-02,3.813489e-01,1.204059e+01,3325
Homo_sapiens,Capitella_teleta,275.368755,185,1.811724e-05,1.015277e-02,6.822386e-03,2.667787e-01,1.101922e+01,3375
Homo_sapiens,Tubulanus_polymorphus,380.050051,183,6.788387e-16,1.474124e-02,9.798974e-03,3.615323e-01,1.336898e+01,3109
Homo_sapiens,Hemithiris_psittacea,299.687058,184,1.483743e-07,1.240716e-02,8.160804e-03,3.108776e-01,1.203390e+01,2722
Homo_sapiens,Priapulus_caudatus,177.950290,171,3.420800e-01,8.830991e-03,6.718944e-03,2.066809e-01,1.330479e+01,1334
Homo_sapiens,Lithobius_forficatus,240.649246,184,3.177294e-03,7.696379e-03,5.481769e-03,1.869894e-01,1.228610e+01,2718
Homo_sapiens,Drosophila_melanogaster,212.267431,187,9.921231e-02,6.866206e-03,5.606467e-03,2.008525e-01,8.602139e+00,3959
Homo_sapiens,Daphnia_pulex,215.798924,187,7.311477e-02,7.003284e-03,5.143825e-03,1.899607e-01,1.053977e+01,3518
Homo_sapiens,Eunicella_verrucosa,251.634462,182,4.821837e-04,1.193187e-02,7.400442e-03,2.811419e-01,9.662593e+00,3145
Homo_sapiens,Acropora_digitifera,227.325682,184,1.632632e-02,6.260453e-03,5.085315e-03,1.488844e-01,1.274812e+01,2350
Homo_sapiens,Platygyra_carnosa,198.564420,185,2.348068e-01,7.363777e-03,6.601528e-03,1.917072e-01,9.423619e+00,2746
Homo_sapiens,Nematostella_vectensis,254.494561,187,7.500548e-04,1.014423e-02,7.170103e-03,2.422392e-01,1.062218e+01,3144
Homo_sapiens,Bolocera_tuediae,152.135711,162,6.992736e-01,9.987662e-03,8.001845e-03,2.574009e-01,1.591693e+01,838
Homo_sapiens,Aiptasia_pallida,259.334313,184,2.117831e-04,1.184811e-02,8.582472e-03,2.769395e-01,1.265715e+01,2266
Homo_sapiens,Hormathia_digitata,193.795128,170,1.019520e-01,1.111475e-02,8.313919e-03,2.626077e-01,1.519331e+01,1146
Homo_sapiens,Aurelia_aurita,216.379229,176,2.059721e-02,1.154783e-02,9.735757e-03,2.697386e-01,1.396685e+01,1458
Homo_sapiens,Periphylla_periphylla,188.350675,172,1.865273e-01,1.122219e-02,7.670395e-03,2.705772e-01,1.377811e+01,1433
Homo_sapiens,Hydra_viridissima,277.174697,183,8.550934e-06,1.570655e-02,1.023168e-02,4.067984e-01,1.486036e+01,1660
Homo_sapiens,Hydra_vulgaris,439.666741,188,3.276878e-22,1.752255e-02,1.068268e-02,4.292108e-01,1.301765e+01,3256
Homo_sapiens,Hydra_oligactis,264.452567,178,2.760866e-05,1.716521e-02,1.102011e-02,4.358616e-01,1.483351e+01,1368
Homo_sapiens,Physalia_physalis,354.698199,183,4.482643e-13,1.638547e-02,1.089616e-02,3.990399e-01,1.227166e+01,2722
Homo_sapiens,Nanomia_bijuga,335.375785,182,3.430295e-11,1.661261e-02,1.034466e-02,4.286236e-01,1.184978e+01,2619
Homo_sapiens,Agalma_elegans,348.096576,186,6.020353e-12,1.540702e-02,9.739263e-03,3.882890e-01,1.173812e+01,2777
Homo_sapiens,Abylopsis_tetragona,327.772757,186,6.590062e-10,1.266725e-02,8.019291e-03,3.201829e-01,1.126610e+01,3234
Homo_sapiens,Craseoa_lathetica,281.191369,181,2.603649e-06,1.604046e-02,1.043127e-02,3.867166e-01,1.236504e+01,2114
Lottia_gigantea,Capitella_teleta,270.059296,182,2.421466e-05,9.983427e-03,6.726435e-03,2.469143e-01,1.128588e+01,2906
Lottia_gigantea,Tubulanus_polymorphus,213.473103,183,6.098682e-02,4.225497e-03,4.009335e-03,1.027965e-01,1.236446e+01,2743
Lottia_gigantea,Hemithiris_psittacea,194.599335,181,2.319488e-01,8.428776e-03,6.079588e-03,2.034967e-01,1.147771e+01,2344
Lottia_gigantea,Priapulus_caudatus,223.751121,173,5.627666e-03,1.308329e-02,9.559145e-03,3.219431e-01,1.494164e+01,1351
Lottia_gigantea,Lithobius_forficatus,235.845272,181,3.811585e-03,1.042456e-02,7.133575e-03,2.459164e-01,1.011701e+01,2656
Lottia_gigantea,Drosophila_melanogaster,311.909292,184,1.183969e-08,1.355117e-02,7.526690e-03,3.272389e-01,1.055450e+01,3777
Lottia_gigantea,Daphnia_pulex,292.157520,185,8.350763e-07,1.203166e-02,7.126668e-03,2.828237e-01,1.081049e+01,3373
Lottia_gigantea,Eunicella_verrucosa,225.966698,181,1.299735e-02,9.829121e-03,7.314818e-03,2.507066e-01,9.459722e+00,3022
Lottia_gigantea,Acropora_digitifera,252.943974,183,4.723408e-04,1.268530e-02,8.788457e-03,3.085088e-01,1.042854e+01,2448
Lottia_gigantea,Platygyra_carnosa,278.352035,189,2.497300e-05,1.664438e-02,1.017047e-02,4.108761e-01,1.088250e+01,2761
Lottia_gigantea,Nematostella_vectensis,318.428988,184,2.908446e-09,1.073200e-02,7.233589e-03,2.723756e-01,1.097437e+01,3117
Lottia_gigantea,Bolocera_tuediae,155.437944,161,6.088540e-01,6.907645e-03,6.805369e-03,1.529535e-01,1.621359e+01,801
Lottia_gigantea,Aiptasia_pallida,207.645241,186,1.322739e-01,8.065769e-03,7.147303e-03,2.111767e-01,1.228853e+01,2195
Lottia_gigantea,Hormathia_digitata,169.441533,173,5.622673e-01,6.961320e-03,7.234365e-03,2.246487e-01,1.530709e+01,1103
Lottia_gigantea,Aurelia_aurita,187.124669,175,2.517018e-01,7.027586e-03,7.478678e-03,1.715562e-01,1.334610e+01,1416
Lottia_gigantea,Periphylla_periphylla,180.145536,177,4.201172e-01,7.187606e-03,7.195568e-03,2.017383e-01,1.402252e+01,1361
Lottia_gigantea,Hydra_viridissima,207.649323,180,7.731081e-02,7.998848e-03,6.612374e-03,2.346422e-01,1.542846e+01,1543
Lottia_gigantea,Hydra_vulgaris,251.329136,185,8.471373e-04,7.005546e-03,5.075129e-03,2.069493e-01,1.153734e+01,3126
Lottia_gigantea,Hydra_oligactis,202.526326,175,7.553167e-02,9.582880e-03,7.351102e-03,2.767285e-01,1.621478e+01,1261
Lottia_gigantea,Physalia_physalis,193.384792,182,2.677963e-01,5.835323e-03,4.466097e-03,1.660943e-01,1.149647e+01,2620
Lottia_gigantea,Nanomia_bijuga,201.310942,180,1.321039e-01,6.260676e-03,5.770527e-03,1.785418e-01,1.067676e+01,2457
Lottia_gigantea,Agalma_elegans,174.322840,178,5.638917e-01,5.433369e-03,5.312139e-03,1.458218e-01,9.634050e+00,2576
Lottia_gigantea,Abylopsis_tetragona,244.153397,186,2.702433e-03,9.517703e-03,6.783148e-03,2.298082e-01,1.066523e+01,3091
Lottia_gigantea,Craseoa_lathetica,156.399192,181,9.067894e-01,5.465815e-03,4.838887e-03,1.799313e-01,1.135611e+01,1933
Capitella_teleta,Tubulanus_polymorphus,214.313587,176,2.587263e-02,6.874450e-03,5.327096e-03,1.922719e-01,1.127935e+01,2705
Capitella_teleta,Hemithiris_psittacea,172.721557,176,5.557648e-01,3.213470e-03,3.805598e-03,9.194052e-02,1.148415e+01,2233
Capitella_teleta,Priapulus_caudatus,192.664265,172,1.339267e-01,6.914642e-03,5.642533e-03,1.879369e-01,1.379364e+01,1349
Capitella_teleta,Lithobius_forficatus,218.454538,177,1.847480e-02,6.710273e-03,4.615255e-03,2.061538e-01,1.192897e+01,2574
Capitella_teleta,Drosophila_melanogaster,229.166699,186,1.704011e-02,7.913872e-03,5.021170e-03,2.678901e-01,9.727586e+00,3727
Capitella_teleta,Daphnia_pulex,181.424766,184,5.398567e-01,6.003368e-03,3.990911e-03,1.559973e-01,9.696997e+00,3368
Capitella_teleta,Eunicella_verrucosa,209.384429,181,7.284588e-02,7.329487e-03,4.794175e-03,2.393556e-01,1.016175e+01,2950
Capitella_teleta,Acropora_digitifera,193.820142,183,2.777669e-01,6.783194e-03,4.899436e-03,1.980369e-01,1.176432e+01,2422
Capitella_teleta,Platygyra_carnosa,236.733397,186,7.001998e-03,8.012593e-03,6.256021e-03,2.324681e-01,1.209010e+01,2816
Capitella_teleta,Nematostella_vectensis,222.951913,184,2.638124e-02,4.709671e-03,4.374081e-03,1.324058e-01,1.005221e+01,3034
Capitella_teleta,Bolocera_tuediae,156.381694,162,6.097453e-01,7.399261e-03,6.134272e-03,1.686989e-01,1.575075e+01,826
Capitella_teleta,Aiptasia_pallida,181.672409,181,4.719635e-01,5.850753e-03,5.228444e-03,1.878279e-01,1.170484e+01,2185
Capitella_teleta,Hormathia_digitata,164.677757,166,5.144139e-01,7.062473e-03,6.073613e-03,1.754041e-01,1.375438e+01,1092
Capitella_teleta,Aurelia_aurita,197.435725,170,7.348016e-02,6.380859e-03,7.380624e-03,2.078720e-01,1.437524e+01,1331
Capitella_teleta,Periphylla_periphylla,177.482124,176,4.545019e-01,6.917687e-03,5.924299e-03,1.979468e-01,1.385946e+01,1397
Capitella_teleta,Hydra_viridissima,212.896635,177,3.383641e-02,1.084787e-02,7.526144e-03,3.117729e-01,1.290956e+01,1567
Capitella_teleta,Hydra_vulgaris,291.159142,186,1.281191e-06,1.262591e-02,7.733295e-03,3.493917e-01,9.755010e+00,3201
Capitella_teleta,Hydra_oligactis,229.968506,176,3.898874e-03,1.286843e-02,8.124841e-03,3.722037e-01,1.547499e+01,1300
Capitella_teleta,Physalia_physalis,197.604655,183,2.181030e-01,9.874791e-03,6.923541e-03,2.762364e-01,9.905213e+00,2586
Capitella_teleta,Nanomia_bijuga,178.336241,178,4.788075e-01,8.282479e-03,5.671701e-03,2.499744e-01,9.225968e+00,2514
Capitella_teleta,Agalma_elegans,199.628965,183,1.897562e-01,7.040791e-03,5.455517e-03,2.193101e-01,1.062553e+01,2684
Capitella_teleta,Abylopsis_tetragona,205.906813,183,1.179566e-01,6.261932e-03,5.490717e-03,2.024703e-01,9.234461e+00,3029
Capitella_teleta,Craseoa_lathetica,196.691518,182,2.162351e-01,9.929282e-03,7.384409e-03,2.733902e-01,1.255802e+01,2014
Tubulanus_polymorphus,Hemithiris_psittacea,183.779941,176,3.284746e-01,5.280101e-03,4.281144e-03,1.605859e-01,1.207648e+01,2186
